Quarter,Quarter Label,Economy,Economy Label,"Growth rate, year-on-year","Growth rate, year-on-year Footnote",Growth rate (over previous period),Growth rate (over previous period) Footnote,Index (Maximum Q1 2006=100),Index (Maximum Q1 2006=100) Footnote,Ranking per quarter,Ranking per quarter Footnote
2006Q03,"Q3 2006",076,"Brazil",,,-2.15722,,32.10893,,26,
2006Q03,"Q3 2006",084,"Belize",,,-12.26523,,2.92631,,155,
2006Q03,"Q3 2006",090,"Solomon Islands",,,-15.4475,,5.573,,130,
2006Q03,"Q3 2006",092,"British Virgin Islands",,,-5.74556,,4.08069,,148,
2006Q03,"Q3 2006",096,"Brunei Darussalam",,,-11.35747,,3.76588,,151,
2006Q03,"Q3 2006",100,"Bulgaria",,,-0.02868,,7.97375,,107,
2006Q03,"Q3 2006",104,"Myanmar",,,-6.50435,,3.80416,,150,
2006Q03,"Q3 2006",116,"Cambodia",,,23.54228,,4.42629,,143,
2006Q03,"Q3 2006",120,"Cameroon",,,-0.28408,,14.49314,,68,
2006Q03,"Q3 2006",124,"Canada",,,-5.78792,,32.15165,,25,
2006Q03,"Q3 2006",132,"Cabo Verde",,,48.14638,,5.19302,,133,
2006Q03,"Q3 2006",136,"Cayman Islands",,,4.4027,,2.28299,,160,
2006Q03,"Q3 2006",144,"Sri Lanka",,,-1.1212,,34.96805,,21,
2006Q03,"Q3 2006",152,"Chile",,,-0.79692,,17.61619,,54,
2006Q03,"Q3 2006",156,"China",,,1.37497,,103.53325,,1,
2006Q03,"Q3 2006",158,"China, Taiwan Province of",,,-1.21456,,58.47189,,13,
2006Q03,"Q3 2006",166,"Cocos (Keeling) Islands",,,0,,0.87986,,168,
2006Q03,"Q3 2006",170,"Colombia",,,2.76938,,27.13287,,32,
2006Q03,"Q3 2006",174,"Comoros",,,26.54589,,4.94736,,137,
2006Q03,"Q3 2006",175,"Mayotte",,,-3.29125,,6.16059,,124,
2006Q03,"Q3 2006",178,"Congo",,,-2.24111,,11.71802,,80,
2006Q03,"Q3 2006",180,"Congo, Dem. Rep. of the",,,-10.80136,,4.15802,,146,
2006Q03,"Q3 2006",184,"Cook Islands",,,0,,0.6429,,170,
2006Q03,"Q3 2006",188,"Costa Rica",,,-0.47153,,16.28308,,60,
2006Q03,"Q3 2006",191,"Croatia",,,2.81854,,11.24792,,83,
2006Q03,"Q3 2006",192,"Cuba",,,-0.60504,,7.64366,,113,
2006Q03,"Q3 2006",196,"Cyprus",,,3.2103,,16.55171,,58,
2006Q03,"Q3 2006",204,"Benin",,,1.62227,,10.50742,,89,
2006Q03,"Q3 2006",208,"Denmark",,,1.12669,,23.59788,,40,
2006Q03,"Q3 2006",212,"Dominica",,,0,,4.73066,,140,
2006Q03,"Q3 2006",214,"Dominican Republic",,,-1.16842,,21.09618,,44,
2006Q03,"Q3 2006",218,"Ecuador",,,3.53537,,15.89481,,63,
2006Q03,"Q3 2006",222,"El Salvador",,,-1.12527,,8.19923,,104,
2006Q03,"Q3 2006",226,"Equatorial Guinea",,,-6.96274,,4.96729,,136,
2006Q03,"Q3 2006",232,"Eritrea",,,9.97145,,4.1446,,147,
2006Q03,"Q3 2006",233,"Estonia",,,5.94999,,6.82243,,120,
2006Q03,"Q3 2006",234,"Faroe Islands",,,0,,4.20504,,145,
2006Q03,"Q3 2006",242,"Fiji",,,15.92928,,10.53187,,88,
2006Q03,"Q3 2006",246,"Finland",,,9.59436,,13.87529,,69,
2006Q03,"Q3 2006",251,"France",,,1.04589,,57.33544,,15,
2006Q03,"Q3 2006",254,"French Guiana",,,0,,6.07417,,125,
2006Q03,"Q3 2006",258,"French Polynesia",,,3.68413,,10.91762,,85,
2006Q03,"Q3 2006",262,"Djibouti",,,1.95331,,11.8353,,78,
2006Q03,"Q3 2006",266,"Gabon",,,-10.17417,,8.62606,,102,
2006Q03,"Q3 2006",268,"Georgia",,,4.64781,,4.62038,,142,
2006Q03,"Q3 2006",270,"Gambia",,,-1.51369,,4.23847,,144,
2006Q03,"Q3 2006",276,"Germany",,,0.5523,,77.78758,,6,
2006Q03,"Q3 2006",288,"Ghana",,,6.56141,,16.78406,,57,
2006Q03,"Q3 2006",292,"Gibraltar",,,8.93896,,2.67197,,157,
2006Q03,"Q3 2006",300,"Greece",,,-0.87645,,32.52799,,24,
2006Q03,"Q3 2006",304,"Greenland",,,0,,1.89329,,162,
2006Q03,"Q3 2006",308,"Grenada",,,0,,5.40573,,132,
2006Q03,"Q3 2006",312,"Guadeloupe",,,-2.44258,,9.90994,,95,
2006Q03,"Q3 2006",316,"Guam",,,2.58851,,8.74681,,101,
2006Q03,"Q3 2006",320,"Guatemala",,,-9.00312,,18.82941,,51,
2006Q03,"Q3 2006",324,"Guinea",,,6.15024,,10.27627,,93,
2006Q03,"Q3 2006",328,"Guyana",,,4.09607,,7.72842,,111,
2006Q03,"Q3 2006",332,"Haiti",,,57.12994,,6.64342,,122,
2006Q03,"Q3 2006",340,"Honduras",,,4.95271,,12.50316,,76,
2006Q03,"Q3 2006",344,"China, Hong Kong SAR",,,0.20308,,84.69498,,2,
2006Q03,"Q3 2006",352,"Iceland",,,0,,5.09341,,134,
2006Q03,"Q3 2006",356,"India",,,-5.20127,,38.44451,,19,
2006Q03,"Q3 2006",360,"Indonesia",,,-3.06029,,33.67532,,23,
2006Q03,"Q3 2006",364,"Iran (Islamic Republic of)",,,26.95046,,25.71716,,35,
2006Q03,"Q3 2006",368,"Iraq",,,-38.30486,,1.95345,,161,
2006Q03,"Q3 2006",372,"Ireland",,,1.02405,,10.98385,,84,
2006Q03,"Q3 2006",376,"Israel",,,0.86532,,23.23831,,41,
2006Q03,"Q3 2006",380,"Italy",,,1.17026,,58.21721,,14,
2006Q03,"Q3 2006",384,"Côte d'Ivoire",,,7.14541,,16.97652,,56,
2006Q03,"Q3 2006",388,"Jamaica",,,-5.35678,,24.84909,,37,
2006Q03,"Q3 2006",392,"Japan",,,1.051,,75.99097,,7,
2006Q03,"Q3 2006",400,"Jordan",,,-4.87815,,17.12196,,55,
2006Q03,"Q3 2006",404,"Kenya",,,1.65157,,12.80202,,74,
2006Q03,"Q3 2006",408,"Korea, Dem. People's Rep. of",,,0,,0.6972,,169,
2006Q03,"Q3 2006",410,"Korea, Republic of",,,0.85487,,68.8859,,11,
2006Q03,"Q3 2006",414,"Kuwait",,,0.89518,,10.73293,,87,
2006Q03,"Q3 2006",422,"Lebanon",,,13.76743,,24.08082,,39,
2006Q03,"Q3 2006",428,"Latvia",,,1.05215,,7.4526,,115,
2006Q03,"Q3 2006",430,"Liberia",,,3.95735,,4.7536,,138,
2006Q03,"Q3 2006",434,"Libya",,,2.75193,,10.35186,,91,
2006Q03,"Q3 2006",440,"Lithuania",,,-0.88616,,7.29913,,116,
2006Q03,"Q3 2006",450,"Madagascar",,,1.73086,,10.32802,,92,
2006Q03,"Q3 2006",458,"Malaysia",,,2.56293,,66.46282,,12,
2006Q03,"Q3 2006",462,"Maldives",,,0,,3.20256,,153,
2006Q03,"Q3 2006",470,"Malta",,,1.79304,,30.60382,,28,
2006Q03,"Q3 2006",474,"Martinique",,,0,,10.40104,,90,
2006Q03,"Q3 2006",478,"Mauritania",,,-1.17602,,7.10688,,118,
2006Q03,"Q3 2006",480,"Mauritius",,,2.87807,,15.23268,,66,
2006Q03,"Q3 2006",484,"Mexico",,,-1.43609,,30.77594,,27,
2006Q03,"Q3 2006",504,"Morocco",,,0.95888,,11.46833,,82,
2006Q03,"Q3 2006",508,"Mozambique",,,0.02566,,8.52145,,103,
2006Q03,"Q3 2006",512,"Oman",,,-1.70611,,22.3683,,43,
2006Q03,"Q3 2006",516,"Namibia",,,-1.4535,,9.34455,,97,
2006Q03,"Q3 2006",528,"Netherlands",,,1.07194,,73.28251,,9,
2006Q03,"Q3 2006",530,"Netherlands Antilles",,,-0.25788,,12.65571,,75,
2006Q03,"Q3 2006",533,"Aruba",,,-20.91888,,6.6604,,121,
2006Q03,"Q3 2006",540,"New Caledonia",,,4.72952,,11.49355,,81,
2006Q03,"Q3 2006",548,"Vanuatu",,,-2.44384,,6.01317,,126,
2006Q03,"Q3 2006",554,"New Zealand",,,-0.67085,,20.16293,,47,
2006Q03,"Q3 2006",558,"Nicaragua",,,1.9093,,7.91018,,109,
2006Q03,"Q3 2006",566,"Nigeria",,,1.38327,,16.17577,,62,
2006Q03,"Q3 2006",574,"Norfolk Island",,,0,,0.55591,,171,
2006Q03,"Q3 2006",579,"Norway",,,-1.13137,,7.20003,,117,
2006Q03,"Q3 2006",580,"Northern Mariana Islands",,,-38.64116,,1.5551,,164,
2006Q03,"Q3 2006",583,"Micronesia (Federated States of)",,,77.16768,,2.75513,,156,
2006Q03,"Q3 2006",584,"Marshall Islands",,,17.39623,,4.66961,,141,
2006Q03,"Q3 2006",585,"Palau",,,0.04388,,2.53554,,158,
2006Q03,"Q3 2006",586,"Pakistan",,,-2.41342,,24.23393,,38,
2006Q03,"Q3 2006",591,"Panama",,,1.73418,,25.78546,,34,
2006Q03,"Q3 2006",598,"Papua New Guinea",,,3.72521,,9.18154,,98,
2006Q03,"Q3 2006",604,"Peru",,,4.32973,,18.59921,,52,
2006Q03,"Q3 2006",608,"Philippines",,,-2.02155,,18.38509,,53,
2006Q03,"Q3 2006",616,"Poland",,,5.82854,,10.05838,,94,
2006Q03,"Q3 2006",620,"Portugal",,,4.18217,,28.09596,,30,
2006Q03,"Q3 2006",624,"Guinea-Bissau",,,-2.91733,,4.97825,,135,
2006Q03,"Q3 2006",626,"Timor-Leste",,,-35.74585,,1.01178,,167,
2006Q03,"Q3 2006",630,"Puerto Rico",,,-7.88969,,15.45963,,65,
2006Q03,"Q3 2006",634,"Qatar",,,0.16055,,7.64358,,114,
2006Q03,"Q3 2006",638,"Réunion",,,-0.08455,,12.96643,,72,
2006Q03,"Q3 2006",642,"Romania",,,24.48969,,20.63204,,45,
2006Q03,"Q3 2006",643,"Russian Federation",,,-0.77343,,18.88762,,50,
2006Q03,"Q3 2006",659,"Saint Kitts and Nevis",,,0,,3.01452,,154,
2006Q03,"Q3 2006",662,"Saint Lucia",,,0,,5.40678,,131,
2006Q03,"Q3 2006",670,"Saint Vincent and the Grenadines",,,0,,5.68173,,128,
2006Q03,"Q3 2006",678,"Sao Tome and Principe",,,0.44583,,3.84938,,149,
2006Q03,"Q3 2006",682,"Saudi Arabia",,,5.69572,,41.24339,,18,
2006Q03,"Q3 2006",686,"Senegal",,,8.0459,,15.15662,,67,
2006Q03,"Q3 2006",690,"Seychelles",,,3.00602,,6.96061,,119,
2006Q03,"Q3 2006",694,"Sierra Leone",,,3.95735,,4.7536,,138,
2006Q03,"Q3 2006",702,"Singapore",,,-0.34009,,79.96185,,5,
2006Q03,"Q3 2006",704,"Viet Nam",,,-1.99747,,20.3143,,46,
2006Q03,"Q3 2006",705,"Slovenia",,,2.48,,12.81744,,73,
2006Q03,"Q3 2006",706,"Somalia",,,0,,3.56312,,152,
2006Q03,"Q3 2006",710,"South Africa",,,0.95783,,27.25393,,31,
2006Q03,"Q3 2006",724,"Spain",,,2.09886,,69.12492,,10,
2006Q03,"Q3 2006",736,"Sudan (...2011)",,,34.64785,,7.70147,,112,
2006Q03,"Q3 2006",740,"Suriname",,,3.97703,,8.00049,,106,
2006Q03,"Q3 2006",752,"Sweden",,,5.16004,,29.54496,,29,
2006Q03,"Q3 2006",760,"Syrian Arab Republic",,,-1.29048,,11.7482,,79,
2006Q03,"Q3 2006",764,"Thailand",,,1.07923,,37.25707,,20,
2006Q03,"Q3 2006",768,"Togo",,,3.9209,,13.01685,,71,
2006Q03,"Q3 2006",776,"Tonga",,,-0.00931,,5.74118,,127,
2006Q03,"Q3 2006",780,"Trinidad and Tobago",,,-0.03093,,16.26139,,61,
2006Q03,"Q3 2006",784,"United Arab Emirates",,,2.9858,,48.89323,,16,
2006Q03,"Q3 2006",788,"Tunisia",,,2.52629,,8.97484,,99,
2006Q03,"Q3 2006",792,"Türkiye",,,13.32198,,33.82529,,22,
2006Q03,"Q3 2006",796,"Turks and Caicos Islands",,,0,,1.35754,,166,
2006Q03,"Q3 2006",804,"Ukraine",,,28.26706,,15.84526,,64,
2006Q03,"Q3 2006",818,"Egypt",,,1.70008,,47.19472,,17,
2006Q03,"Q3 2006",834,"Tanzania, United Republic of",,,1.69643,,12.08677,,77,
2006Q03,"Q3 2006",842,"United States of America",,,0.1498,,80.57233,,4,
2006Q03,"Q3 2006",850,"United States Virgin Islands",,,-4.20414,,5.66806,,129,
2006Q03,"Q3 2006",858,"Uruguay",,,-2.4156,,19.45782,,48,
2006Q03,"Q3 2006",862,"Venezuela (Bolivarian Rep. of)",,,-0.14779,,22.37062,,42,
2006Q03,"Q3 2006",876,"Wallis and Futuna Islands",,,0,,2.48603,,159,
2006Q03,"Q3 2006",882,"Samoa",,,15.43621,,8.78247,,100,
2006Q03,"Q3 2006",887,"Yemen",,,18.2449,,16.28375,,59,
2006Q03,"Q3 2006",891,"Serbia and Montenegro",,,0,,1.5442,,165,
2006Q03,"Q3 2006",926,"United Kingdom",,,0.70581,,80.72392,,3,
2006Q04,"Q4 2006",008,"Albania",,,,,1.55281,,165,
2006Q04,"Q4 2006",012,"Algeria",,,2.60601,,11.01996,,86,
2006Q04,"Q4 2006",016,"American Samoa",,,-3.96493,,9.35642,,97,
2006Q04,"Q4 2006",024,"Angola",,,-0.68762,,13.44302,,71,
2006Q04,"Q4 2006",028,"Antigua and Barbuda",,,0,,6.24038,,123,
2006Q04,"Q4 2006",032,"Argentina",,,-1.34968,,25.17284,,38,
2006Q04,"Q4 2006",036,"Australia",,,-0.39675,,26.21659,,36,
2006Q04,"Q4 2006",044,"Bahamas",,,-0.12472,,19.083,,50,
2006Q04,"Q4 2006",048,"Bahrain",,,0,,7.92018,,108,
2006Q04,"Q4 2006",050,"Bangladesh",,,0.06328,,8.14024,,106,
2006Q04,"Q4 2006",052,"Barbados",,,1.68014,,7.91818,,109,
2006Q04,"Q4 2006",056,"Belgium",,,-0.68666,,73.47968,,9,
2006Q04,"Q4 2006",060,"Bermuda",,,0,,1.62925,,163,
2006Q04,"Q4 2006",076,"Brazil",,,0.12154,,32.14795,,27,
2006Q04,"Q4 2006",084,"Belize",,,0,,2.92631,,155,
2006Q04,"Q4 2006",090,"Solomon Islands",,,0,,5.573,,129,
2006Q04,"Q4 2006",092,"British Virgin Islands",,,0,,4.08069,,148,
2006Q04,"Q4 2006",096,"Brunei Darussalam",,,-0.00703,,3.76561,,151,
2006Q04,"Q4 2006",100,"Bulgaria",,,-8.30156,,7.3118,,116,
2006Q04,"Q4 2006",104,"Myanmar",,,0,,3.80416,,150,
2006Q04,"Q4 2006",116,"Cambodia",,,3.50461,,4.58142,,142,
2006Q04,"Q4 2006",120,"Cameroon",,,0.25545,,14.53016,,68,
2006Q04,"Q4 2006",124,"Canada",,,2.03951,,32.80739,,25,
2006Q04,"Q4 2006",132,"Cabo Verde",,,0,,5.19302,,134,
2006Q04,"Q4 2006",136,"Cayman Islands",,,0,,2.28299,,159,
2006Q04,"Q4 2006",144,"Sri Lanka",,,10.51167,,38.64378,,20,
2006Q04,"Q4 2006",152,"Chile",,,-0.5066,,17.52695,,56,
2006Q04,"Q4 2006",156,"China",,,3.0709,,106.71266,,1,
2006Q04,"Q4 2006",158,"China, Taiwan Province of",,,-0.4392,,58.21508,,14,
2006Q04,"Q4 2006",166,"Cocos (Keeling) Islands",,,0,,0.87986,,169,
2006Q04,"Q4 2006",170,"Colombia",,,-3.24175,,26.25329,,35,
2006Q04,"Q4 2006",174,"Comoros",,,0.80365,,4.98712,,135,
2006Q04,"Q4 2006",175,"Mayotte",,,2.44511,,6.31122,,122,
2006Q04,"Q4 2006",178,"Congo",,,0.68513,,11.7983,,79,
2006Q04,"Q4 2006",180,"Congo, Dem. Rep. of the",,,0,,4.15802,,147,
2006Q04,"Q4 2006",184,"Cook Islands",,,0,,0.6429,,171,
2006Q04,"Q4 2006",188,"Costa Rica",,,10.06521,,17.92201,,54,
2006Q04,"Q4 2006",191,"Croatia",,,-1.38339,,11.09232,,85,
2006Q04,"Q4 2006",192,"Cuba",,,0.12771,,7.65342,,113,
2006Q04,"Q4 2006",196,"Cyprus",,,-0.16681,,16.5241,,62,
2006Q04,"Q4 2006",204,"Benin",,,8.54665,,11.40546,,82,
2006Q04,"Q4 2006",208,"Denmark",,,26.07404,,29.7508,,29,
2006Q04,"Q4 2006",212,"Dominica",,,0,,4.73066,,139,
2006Q04,"Q4 2006",214,"Dominican Republic",,,14.27265,,24.10717,,42,
2006Q04,"Q4 2006",218,"Ecuador",,,2.1755,,16.24061,,64,
2006Q04,"Q4 2006",222,"El Salvador",,,0.05756,,8.20395,,105,
2006Q04,"Q4 2006",226,"Equatorial Guinea",,,-0.23107,,4.95581,,138,
2006Q04,"Q4 2006",232,"Eritrea",,,0.43834,,4.16277,,146,
2006Q04,"Q4 2006",233,"Estonia",,,-10.28078,,6.12103,,125,
2006Q04,"Q4 2006",234,"Faroe Islands",,,3.58221,,4.35567,,144,
2006Q04,"Q4 2006",242,"Fiji",,,1.63321,,10.70388,,90,
2006Q04,"Q4 2006",246,"Finland",,,-6.38618,,12.98919,,74,
2006Q04,"Q4 2006",251,"France",,,1.04426,,57.93417,,15,
2006Q04,"Q4 2006",254,"French Guiana",,,-2.77982,,5.90532,,126,
2006Q04,"Q4 2006",258,"French Polynesia",,,-0.553,,10.85725,,87,
2006Q04,"Q4 2006",262,"Djibouti",,,13.80908,,13.46965,,70,
2006Q04,"Q4 2006",266,"Gabon",,,1.88294,,8.78848,,101,
2006Q04,"Q4 2006",268,"Georgia",,,-3.1905,,4.47297,,143,
2006Q04,"Q4 2006",270,"Gambia",,,-4.02402,,4.06792,,149,
2006Q04,"Q4 2006",276,"Germany",,,2.1458,,79.45675,,7,
2006Q04,"Q4 2006",288,"Ghana",,,-0.69718,,16.66705,,60,
2006Q04,"Q4 2006",292,"Gibraltar",,,0,,2.67197,,157,
2006Q04,"Q4 2006",300,"Greece",,,0.57757,,32.71586,,26,
2006Q04,"Q4 2006",304,"Greenland",,,0,,1.89329,,160,
2006Q04,"Q4 2006",308,"Grenada",,,0,,5.40573,,131,
2006Q04,"Q4 2006",312,"Guadeloupe",,,-2.94193,,9.6184,,95,
2006Q04,"Q4 2006",316,"Guam",,,0,,8.74681,,102,
2006Q04,"Q4 2006",320,"Guatemala",,,-1.33179,,18.57864,,52,
2006Q04,"Q4 2006",324,"Guinea",,,1.86198,,10.46761,,92,
2006Q04,"Q4 2006",328,"Guyana",,,-10.12243,,6.94612,,118,
2006Q04,"Q4 2006",332,"Haiti",,,-0.00542,,6.64306,,121,
2006Q04,"Q4 2006",340,"Honduras",,,-0.01818,,12.50089,,78,
2006Q04,"Q4 2006",344,"China, Hong Kong SAR",,,3.03328,,87.26402,,2,
2006Q04,"Q4 2006",352,"Iceland",,,2.94473,,5.2434,,133,
2006Q04,"Q4 2006",356,"India",,,1.52802,,39.03195,,19,
2006Q04,"Q4 2006",360,"Indonesia",,,-0.58427,,33.47857,,24,
2006Q04,"Q4 2006",364,"Iran (Islamic Republic of)",,,1.40271,,26.0779,,37,
2006Q04,"Q4 2006",368,"Iraq",,,-5.88756,,1.83844,,161,
2006Q04,"Q4 2006",372,"Ireland",,,3.20559,,11.33595,,83,
2006Q04,"Q4 2006",376,"Israel",,,0.10297,,23.26224,,44,
2006Q04,"Q4 2006",380,"Italy",,,2.89065,,59.90006,,13,
2006Q04,"Q4 2006",384,"Côte d'Ivoire",,,0.32212,,17.03121,,57,
2006Q04,"Q4 2006",388,"Jamaica",,,-5.60698,,23.4558,,43,
2006Q04,"Q4 2006",392,"Japan",,,5.76074,,80.36861,,5,
2006Q04,"Q4 2006",400,"Jordan",,,-0.77085,,16.98997,,58,
2006Q04,"Q4 2006",404,"Kenya",,,2.1914,,13.08257,,73,
2006Q04,"Q4 2006",408,"Korea, Dem. People's Rep. of",,,0,,0.6972,,170,
2006Q04,"Q4 2006",410,"Korea, Republic of",,,0.33758,,69.11844,,12,
2006Q04,"Q4 2006",414,"Kuwait",,,0.02665,,10.73579,,89,
2006Q04,"Q4 2006",422,"Lebanon",,,1.84579,,24.5253,,40,
2006Q04,"Q4 2006",428,"Latvia",,,-9.24422,,6.76366,,119,
2006Q04,"Q4 2006",430,"Liberia",,,4.89713,,4.98639,,136,
2006Q04,"Q4 2006",434,"Libya",,,4.70083,,10.83848,,88,
2006Q04,"Q4 2006",440,"Lithuania",,,3.12135,,7.52697,,115,
2006Q04,"Q4 2006",450,"Madagascar",,,2.50344,,10.58658,,91,
2006Q04,"Q4 2006",458,"Malaysia",,,4.69978,,69.58642,,11,
2006Q04,"Q4 2006",462,"Maldives",,,0,,3.20256,,153,
2006Q04,"Q4 2006",470,"Malta",,,-6.39383,,28.64706,,30,
2006Q04,"Q4 2006",474,"Martinique",,,-1.59655,,10.23498,,93,
2006Q04,"Q4 2006",478,"Mauritania",,,21.20351,,8.61379,,103,
2006Q04,"Q4 2006",480,"Mauritius",,,0.75183,,15.34721,,66,
2006Q04,"Q4 2006",484,"Mexico",,,1.95908,,31.37886,,28,
2006Q04,"Q4 2006",504,"Morocco",,,-1.46263,,11.30059,,84,
2006Q04,"Q4 2006",508,"Mozambique",,,-9.91857,,7.67625,,112,
2006Q04,"Q4 2006",512,"Oman",,,25.72958,,28.12357,,32,
2006Q04,"Q4 2006",516,"Namibia",,,-3.62974,,9.00536,,99,
2006Q04,"Q4 2006",528,"Netherlands",,,2.4106,,75.04906,,8,
2006Q04,"Q4 2006",530,"Netherlands Antilles",,,1.05895,,12.78972,,76,
2006Q04,"Q4 2006",533,"Aruba",,,0.03072,,6.66245,,120,
2006Q04,"Q4 2006",540,"New Caledonia",,,1.48905,,11.6647,,81,
2006Q04,"Q4 2006",548,"Vanuatu",,,2.84555,,6.18427,,124,
2006Q04,"Q4 2006",554,"New Zealand",,,1.7252,,20.51079,,47,
2006Q04,"Q4 2006",558,"Nicaragua",,,0.03512,,7.91296,,110,
2006Q04,"Q4 2006",566,"Nigeria",,,1.62996,,16.43942,,63,
2006Q04,"Q4 2006",574,"Norfolk Island",,,0,,0.55591,,172,
2006Q04,"Q4 2006",579,"Norway",,,22.83462,,8.84413,,100,
2006Q04,"Q4 2006",580,"Northern Mariana Islands",,,0,,1.5551,,164,
2006Q04,"Q4 2006",583,"Micronesia (Federated States of)",,,0,,2.75513,,156,
2006Q04,"Q4 2006",584,"Marshall Islands",,,0,,4.66961,,140,
2006Q04,"Q4 2006",585,"Palau",,,0,,2.53554,,158,
2006Q04,"Q4 2006",586,"Pakistan",,,2.35322,,24.80421,,39,
2006Q04,"Q4 2006",591,"Panama",,,2.27322,,26.37162,,34,
2006Q04,"Q4 2006",598,"Papua New Guinea",,,1.8636,,9.35265,,98,
2006Q04,"Q4 2006",604,"Peru",,,-1.29838,,18.35772,,53,
2006Q04,"Q4 2006",608,"Philippines",,,4.12964,,19.14433,,49,
2006Q04,"Q4 2006",616,"Poland",,,0.82984,,10.14185,,94,
2006Q04,"Q4 2006",620,"Portugal",,,-1.09242,,27.78903,,33,
2006Q04,"Q4 2006",624,"Guinea-Bissau",,,0,,4.97825,,137,
2006Q04,"Q4 2006",626,"Timor-Leste",,,0,,1.01178,,168,
2006Q04,"Q4 2006",630,"Puerto Rico",,,14.45676,,17.69459,,55,
2006Q04,"Q4 2006",634,"Qatar",,,0,,7.64358,,114,
2006Q04,"Q4 2006",638,"Réunion",,,0.98269,,13.09385,,72,
2006Q04,"Q4 2006",642,"Romania",,,0.90253,,20.81825,,46,
2006Q04,"Q4 2006",643,"Russian Federation",,,2.19657,,19.3025,,48,
2006Q04,"Q4 2006",659,"Saint Kitts and Nevis",,,0,,3.01452,,154,
2006Q04,"Q4 2006",662,"Saint Lucia",,,0,,5.40678,,130,
2006Q04,"Q4 2006",670,"Saint Vincent and the Grenadines",,,0,,5.68173,,127,
2006Q04,"Q4 2006",678,"Sao Tome and Principe",,,-4.1432,,3.68989,,152,
2006Q04,"Q4 2006",682,"Saudi Arabia",,,-0.10988,,41.19807,,18,
2006Q04,"Q4 2006",686,"Senegal",,,0.53723,,15.23804,,67,
2006Q04,"Q4 2006",690,"Seychelles",,,0.57121,,7.00037,,117,
2006Q04,"Q4 2006",694,"Sierra Leone",,,-3.59954,,4.5825,,141,
2006Q04,"Q4 2006",702,"Singapore",,,5.3983,,84.27842,,3,
2006Q04,"Q4 2006",704,"Viet Nam",,,3.03214,,20.93025,,45,
2006Q04,"Q4 2006",705,"Slovenia",,,6.41698,,13.63993,,69,
2006Q04,"Q4 2006",706,"Somalia",,,17.53737,,4.18799,,145,
2006Q04,"Q4 2006",710,"South Africa",,,4.06528,,28.36188,,31,
2006Q04,"Q4 2006",724,"Spain",,,3.22398,,71.3535,,10,
2006Q04,"Q4 2006",736,"Sudan (...2011)",,,0.4412,,7.73545,,111,
2006Q04,"Q4 2006",740,"Suriname",,,1.00015,,8.0805,,107,
2006Q04,"Q4 2006",752,"Sweden",,,15.03645,,33.98748,,23,
2006Q04,"Q4 2006",760,"Syrian Arab Republic",,,0.21554,,11.77352,,80,
2006Q04,"Q4 2006",764,"Thailand",,,1.02508,,37.63899,,21,
2006Q04,"Q4 2006",768,"Togo",,,-1.65622,,12.80126,,75,
2006Q04,"Q4 2006",776,"Tonga",,,-8.57159,,5.24906,,132,
2006Q04,"Q4 2006",780,"Trinidad and Tobago",,,1.93018,,16.57526,,61,
2006Q04,"Q4 2006",784,"United Arab Emirates",,,-0.85339,,48.47598,,16,
2006Q04,"Q4 2006",788,"Tunisia",,,5.22041,,9.44336,,96,
2006Q04,"Q4 2006",792,"Türkiye",,,0.80243,,34.09671,,22,
2006Q04,"Q4 2006",796,"Turks and Caicos Islands",,,0,,1.35754,,167,
2006Q04,"Q4 2006",804,"Ukraine",,,2.19431,,16.19295,,65,
2006Q04,"Q4 2006",818,"Egypt",,,-0.41858,,46.99717,,17,
2006Q04,"Q4 2006",834,"Tanzania, United Republic of",,,4.62658,,12.64597,,77,
2006Q04,"Q4 2006",842,"United States of America",,,-1.02919,,79.74309,,6,
2006Q04,"Q4 2006",850,"United States Virgin Islands",,,0,,5.66806,,128,
2006Q04,"Q4 2006",858,"Uruguay",,,-4.3385,,18.61364,,51,
2006Q04,"Q4 2006",862,"Venezuela (Bolivarian Rep. of)",,,9.14987,,24.4175,,41,
2006Q04,"Q4 2006",876,"Wallis and Futuna Islands",,,-27.69303,,1.79757,,162,
2006Q04,"Q4 2006",882,"Samoa",,,-4.39844,,8.39617,,104,
2006Q04,"Q4 2006",887,"Yemen",,,2.39122,,16.67313,,59,
2006Q04,"Q4 2006",891,"Serbia and Montenegro",,,0,,1.5442,,166,
2006Q04,"Q4 2006",926,"United Kingdom",,,4.0548,,83.99712,,4,
2007Q01,"Q1 2007",008,"Albania",,,30.16658,,2.02125,,160,
2007Q01,"Q1 2007",012,"Algeria",-16.38503,,-19.80678,,8.83726,,101,
2007Q01,"Q1 2007",016,"American Samoa",29.68495,,-1.60995,,9.20578,,99,
2007Q01,"Q1 2007",024,"Angola",-2.07685,,-5.15144,,12.75051,,76,
2007Q01,"Q1 2007",028,"Antigua and Barbuda",4.11004,,0,,6.24038,,126,
2007Q01,"Q1 2007",032,"Argentina",-5.62483,,-1.89988,,24.69458,,37,
2007Q01,"Q1 2007",036,"Australia",2.36419,,2.18215,,26.78868,,34,
2007Q01,"Q1 2007",044,"Bahamas",-3.76209,,1.12899,,19.29844,,49,
2007Q01,"Q1 2007",048,"Bahrain",16.85361,,4.87874,,8.30658,,103,
2007Q01,"Q1 2007",050,"Bangladesh",5.32776,,0.06558,,8.14558,,107,
2007Q01,"Q1 2007",052,"Barbados",-7.75226,,-9.29481,,7.1822,,113,
